Speaker ID,Text_en,Text_ortho,Sent ID,Sound Url
Sp9,I had no job.,Work no dey o.,ABJ_GWA_08_David-Lifestory_MG__123,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,I kept looking for a job.,"I find work, find work, find work.",ABJ_GWA_08_David-Lifestory_MG__124,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,There was no job.,Work no dey.,ABJ_GWA_08_David-Lifestory_MG__125,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"For almost half a year, I didn't find any job.","Complete almost half a year, I no see any work do.",ABJ_GWA_08_David-Lifestory_MG__126,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"One day, my uncle told me he'd seen a place.","One day, my uncle con tell me sey im get one place wey im see.",ABJ_GWA_08_David-Lifestory_MG__127,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,I should let him take me there to work.,Meh im carry me go dere mah go work.,ABJ_GWA_08_David-Lifestory_MG__128,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,I went.,I con go dere.,ABJ_GWA_08_David-Lifestory_MG__129,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"After working for a month, at the end of the month, the woman should pay me.","After work one month, month don end, meh di woman pay me money.",ABJ_GWA_08_David-Lifestory_MG__130,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,The woman said she didn't have the money.,Di madam say money no dey im hand now.,ABJ_GWA_08_David-Lifestory_MG__131,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,I should wait a few weeks.,Meh me I wait for some week.,ABJ_GWA_08_David-Lifestory_MG__132,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"I repeated ""a few weeks?""",I con say some week?,ABJ_GWA_08_David-Lifestory_MG__133,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"She said ""yes.""",E say eh.,ABJ_GWA_08_David-Lifestory_MG__134,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"Years had passed, and the WAEC was coming up.","And dat time, years don dey, time of WAEC don dey reach.",ABJ_GWA_08_David-Lifestory_MG__135,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"I said ""okay, no problem.""","I say, okay no wahala now!",ABJ_GWA_08_David-Lifestory_MG__136,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,I waited.,I con wait o.,ABJ_GWA_08_David-Lifestory_MG__137,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,Until the day the woman wanted to pay me.,Con reach di day weh di woman wan give me money.,ABJ_GWA_08_David-Lifestory_MG__138,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"She paid me and said well, I couldn't keep working.",E give me money say toh me I no fit continue work again.,ABJ_GWA_08_David-Lifestory_MG__139,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"I said ""hey! What's the problem?""",I say ah wetin be di problem?,ABJ_GWA_08_David-Lifestory_MG__140,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,She said she couldn't keep owing me money.,E say e no fit dey owe me money again.,ABJ_GWA_08_David-Lifestory_MG__141,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"That even for the work I just did, paying me was difficult.","Sey di one weh me I work now, to pay for me, e dey hard for am.",ABJ_GWA_08_David-Lifestory_MG__142,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"I said ""okay, no problem!""","I say okay now, no problem!",ABJ_GWA_08_David-Lifestory_MG__143,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,That was how I went back.,Naim I con go back.,ABJ_GWA_08_David-Lifestory_MG__144,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,This year I'm going to take the WAEC exam again.,Con reach dis year again to go write WAEC.,ABJ_GWA_08_David-Lifestory_MG__145,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,This year is the worst.,Na dis year own ma con worse pass.,ABJ_GWA_08_David-Lifestory_MG__146,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,I haven't had any work this year at all.,I no see any work do throughout dis year at all.,ABJ_GWA_08_David-Lifestory_MG__147,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,Even getting by is by God's grace.,"Even to succeed sef, na by, na by God grace.",ABJ_GWA_08_David-Lifestory_MG__148,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,Now I am managing.,Now I take dey manage.,ABJ_GWA_08_David-Lifestory_MG__149,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"Then I said ""well, uncle, can't I take the WAEC exam this year?""","I con say toh my uncle, dis year again o, I no go write WAEC again?",ABJ_GWA_08_David-Lifestory_MG__150,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"My uncle said ""well, he doesn't have any money.""",My uncle say toh money no dey im hand.,ABJ_GWA_08_David-Lifestory_MG__151,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,Taking the WAEC exam costs thirty eight thousand naira now.,"Sey WAEC now, na thirty eight thousand de dey write o.",ABJ_GWA_08_David-Lifestory_MG__152,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"I said that before I take the WAEC, I need almost fifty thousand.","I say before me I go write WAEC now, de go hold almost like fifty thousand.",ABJ_GWA_08_David-Lifestory_MG__153,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,Let me register for the NECO and WAEC together.,"Sey meh me I register NECO, and WAEC togeder now.",ABJ_GWA_08_David-Lifestory_MG__154,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,Everything will cost a lot of money.,Everytin go be big money.,ABJ_GWA_08_David-Lifestory_MG__155,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"I said ""okay.""",I say okay.,ABJ_GWA_08_David-Lifestory_MG__156,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"He said ""what we will do is, at the end of the year, I will go for coaching classes.""",E say di tin weh we go do be sey if year don dey end me I go go for lesson.,ABJ_GWA_08_David-Lifestory_MG__157,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,Let me go and take classes.,Meh me I go take lesson.,ABJ_GWA_08_David-Lifestory_MG__158,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"I said ""okay.""",I say okay.,ABJ_GWA_08_David-Lifestory_MG__159,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"There came a time, two months ago, when they were sitting for the JAMB.","E con reach one certain time, last two month weh de dey write JAMB.",ABJ_GWA_08_David-Lifestory_MG__160,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"I told my uncle ""Well, the JAMB is here, can I go take it too?""","I tell my uncle sey toh JAMB don come, I fit follow dem go write o?",ABJ_GWA_08_David-Lifestory_MG__161,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"My uncle said well, I could go take it.",My uncle say toh me I fit go write.,ABJ_GWA_08_David-Lifestory_MG__162,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"But he asked what I wanted to study there, since I did not know what it would be like.",E say but wetin me I wan go read dere now wey me I never see how di tin go be.,ABJ_GWA_08_David-Lifestory_MG__163,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"I said ""well, I know a bit about computers.""","I say toh me I sabi operate computer small, small.",ABJ_GWA_08_David-Lifestory_MG__164,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"But before they start, they will teach us how to go about it and so we went there.","So anyhow weh be before de go start, de go teach us lesson, how we go take do, how we con go dere.",ABJ_GWA_08_David-Lifestory_MG__165,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,My uncle said I should go ask how much registration would cost.,My uncle say okay meh me I go ask how much for di registration.,ABJ_GWA_08_David-Lifestory_MG__166,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,I went.,I con go.,ABJ_GWA_08_David-Lifestory_MG__167,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"They told me it is five, five, that is how they do it.","De con tell me sey na five, five na im dem dey do am.",ABJ_GWA_08_David-Lifestory_MG__168,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,Then I went to meet my uncle and told him the price.,I con meet my uncle sey see di money weh de say de dey pay o.,ABJ_GWA_08_David-Lifestory_MG__169,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"My uncle said okay, I should go.","My uncle say okay now, meh me I go.",ABJ_GWA_08_David-Lifestory_MG__170,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"I should come, he would go borrow the money to give me.","Meh me I come, meh im go borrow di money give me.",ABJ_GWA_08_David-Lifestory_MG__171,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,I came and he borrowed the money.,"I con come, e con borrow di money.",ABJ_GWA_08_David-Lifestory_MG__172,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,Then he gave it to me.,Con give me.,ABJ_GWA_08_David-Lifestory_MG__173,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,I went to register.,Con go register.,ABJ_GWA_08_David-Lifestory_MG__174,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"After I registered, I took the JAMB exam.","After register, con, I con write di JAMB.",ABJ_GWA_08_David-Lifestory_MG__175,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"After I took it, I was biding my time.","After write di jamb now, I con dey now.",ABJ_GWA_08_David-Lifestory_MG__176,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"So then, one day, my uncle asked about the result, and if I passed, where I would want to go afterwards.","So my uncle con ask me one day sey dis result now, e say if me I collect now, where me I wan go now?",ABJ_GWA_08_David-Lifestory_MG__177,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,Would I go to a university or would I go...?,"Sey me I go go university, or I go...",ABJ_GWA_08_David-Lifestory_MG__178,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"I said ""well, even though I will go to university, I do not have my WAEC results yet.""","I say toh even though I go go university, I never get WAEC result o.",ABJ_GWA_08_David-Lifestory_MG__179,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"""I can't go like that.""",I no fit go like dat o.,ABJ_GWA_08_David-Lifestory_MG__180,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"He said ""okay.""",E say okay.,ABJ_GWA_08_David-Lifestory_MG__181,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,There was no money for the WAEC.,Sey money now no dey to write WAEC.,ABJ_GWA_08_David-Lifestory_MG__182,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,I want to go to university.,Na university me I wan go.,ABJ_GWA_08_David-Lifestory_MG__183,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"I said ""well, then let us see what God will do for us.""",I say toh moh dey see wetin God go do for us now.,ABJ_GWA_08_David-Lifestory_MG__184,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"Especially, with the way our country is at the moment, we don't have anything anymore.","And dis one wey our country now, notin dey at all again.",ABJ_GWA_08_David-Lifestory_MG__185,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp9,"Even people who are working for the government, they're complaining about not having any money either.","Even people weh de dey work for government sef, de dey complain now sey de, money no dey deir own hand too.",ABJ_GWA_08_David-Lifestory_MG__186,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_GWA_08_Davids-lifestory_MG.wav
Sp27,"Greetings, guys.","Ah my people o, I dey greet una.",ABJ_INF_10_Women-Battering_MG__1,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"So, I just want to talk uh... about uh... wife beating.",So I just wan talk ehn about ehn women battering.,ABJ_INF_10_Women-Battering_MG__2,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,You do not understand what the women ba-...?,Una no understand wetin di women ba-... ?,ABJ_INF_10_Women-Battering_MG__3,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"The, the, way they beat, beat women.","Di, di way wey de dey beat, beat women.",ABJ_INF_10_Women-Battering_MG__4,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,The way that they mu-.,Di way wey de mu-...,ABJ_INF_10_Women-Battering_MG__5,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,The way they do not even treat uh...women like human beings.,Di way de no dey even dey treat ehn women as in like human beings.,ABJ_INF_10_Women-Battering_MG__6,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,I really don’t know.,I no know o.,ABJ_INF_10_Women-Battering_MG__7,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,This really does happen a lot in Nigeria.,"Dat thing dey really dey happen for Nigeria well, well.",ABJ_INF_10_Women-Battering_MG__8,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"A person will get married, he will have a woman move in, he doesn't know he never liked the woman.","Person go marry, e put woman for house, e no know sey e no like di woman before.",ABJ_INF_10_Women-Battering_MG__9,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,Why did he marry her then?,Why e come marry am?,ABJ_INF_10_Women-Battering_MG__10,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,That is what I just don’t know.,Na wetin I don't just know.,ABJ_INF_10_Women-Battering_MG__11,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"Later, even if it's money he doesn’t have.","Later, even if na money, e no get.",ABJ_INF_10_Women-Battering_MG__12,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,And you just try uh... to do som-...,And just try make you just eh do som-...,ABJ_INF_10_Women-Battering_MG__13,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"Even if it is leaving the house, you should even leave the house!","Even if na to even leave di house, make you even leave di house!",ABJ_INF_10_Women-Battering_MG__14,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,But it is uh... anger.,But na eh vex.,ABJ_INF_10_Women-Battering_MG__15,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"You will just be angry, you will just be beating the woman everytime.","You go just dey vex, you go just dey beat di woman everytime.",ABJ_INF_10_Women-Battering_MG__16,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"Sometimes, they will even just take a knife, and like stab the woman everytime.","Sometime, de go just even carry knife dey, even dey as in chuku di woman everytime.",ABJ_INF_10_Women-Battering_MG__17,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,I just don’t understand.,I no just understand o.,ABJ_INF_10_Women-Battering_MG__18,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"Wait, is it because women can't fight or do anything",Wait na because woman no fit fight or anything.,ABJ_INF_10_Women-Battering_MG__19,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"And even in Nigeria, I don’t even know whether they, they really look into this matter.","And for even Nigeria sef, I no even know wheda de dey even dey look into dis matter.",ABJ_INF_10_Women-Battering_MG__20,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,I just don’t understand.,I no just understand eh.,ABJ_INF_10_Women-Battering_MG__21,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,I just don’t know.,I no just know.,ABJ_INF_10_Women-Battering_MG__22,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"This matter, it is just, it is becoming serious, it is happening more and more every day.","Dis matter, e just, e don dey high, e don dey high, e don dey increase everyday, everyday by day.",ABJ_INF_10_Women-Battering_MG__23,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,I just don’t know what is happening.,I no just know wetin dey happen.,ABJ_INF_10_Women-Battering_MG__24,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"The thing, it even leads to uh... uh... human uh... uh... uh... trafficking where a person will see a woman...","Di thing, de con even lead to eh eh human eh eh eh trafficking wey person go just see woman...",ABJ_INF_10_Women-Battering_MG__25,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"Even the, even we notice all this human traffi-, uh... trafficking, where they uh... carry uh...women.","Even de, even de notice all dis human traffi-... eh trafficking, wey de dey ehn carry ehn women.",ABJ_INF_10_Women-Battering_MG__26,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"They will carry them, they will export them like rice.",De go dey carry dem dey export dem as if no dey be rice.,ABJ_INF_10_Women-Battering_MG__27,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,Are they rice?,De be rice.,ABJ_INF_10_Women-Battering_MG__28,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,Are they pencils to export and import?,"De be pencil wey de dey export, and import.",ABJ_INF_10_Women-Battering_MG__29,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
Sp27,"Even men, if they say they want to add men, it's one in ten.","Man sef, if de say dem want put man, na one over ten.",ABJ_INF_10_Women-Battering_MG__30,http://naijasyncor.huma-num.fr/carte/mp3/ABJ_INF_10_Women-battering_MG.wav
